thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
28,0,28,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3018199000507593],[],[],[],[],[],[],,,,1,0,1,0,28,0,28,0,421.46162339951843,,,,,,,,,,,,421.4457981996238,421.46162339951843,0.0002505006268620491,421.46162339951843,421.66147980000824,423.4466850999743,423.4466850999743,423.4466850999743,423.4633398996666,423.7484328998253,2,normal,0.3018199000507593,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3018199000507593],423.7488851994276,423.76357769966125,0.0003231000155210495,424.06381809990853,425.26558059919626,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
29,0,29,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3180657997727394],[],[],[],[],[],[],,,,1,0,1,0,29,0,29,0,425.2814701991156,,,,,,,,,,,,425.26591949909925,425.2814701991156,0.00027479976415634155,425.2814701991156,425.4819295993075,427.26652709953487,427.26652709953487,427.26652709953487,427.28316190000623,427.58463599998504,2,normal,0.3180657997727394,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3180657997727394],427.58497409988195,427.6000476991758,0.0002359999343752861,427.9000599998981,429.0353731997311,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
30,0,30,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2850098004564643],[],[],[],[],[],[],,,,1,0,1,0,30,0,30,0,429.05130349937826,,,,,,,,,,,,429.0356974992901,429.05130349937826,0.00025350041687488556,429.05130349937826,429.2514578998089,431.03626629989594,431.03626629989594,431.03626629989594,431.0531232999638,431.3215618999675,2,normal,0.2850098004564643,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2850098004564643],431.32199339941144,431.3365943999961,0.00028609950095415115,431.63639599923044,432.8380886996165,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
31,0,31,[-0.125],[0.07777777777777778],[1],[0],[0],[2.319259699434042],[],[],[],[],[],[],,,,1,0,1,0,31,0,31,0,432.85415899939835,,,,,,,,,,,,432.8383942991495,432.85415899939835,0.00024589989334344864,432.85415899939835,433.0545337991789,434.83952149935067,434.83952149935067,434.83952149935067,434.8561544995755,435.158631099388,2,normal,0.319259699434042,[-0.125],[0.07777777777777778],[1],[0],[0],[2.319259699434042],435.159175299108,435.1731172995642,0.0003690999001264572,435.47320759948343,436.7407839000225,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
32,0,32,[-0.125],[0.07777777777777778],[1],[0],[0],[2.41971439961344],[],[],[],[],[],[],,,,1,0,1,0,32,0,32,0,436.75704889930785,,,,,,,,,,,,436.74090479966253,436.75704889930785,9.409990161657333e-05,436.75704889930785,436.95734409987926,438.7426430992782,438.7426430992782,438.7426430992782,438.7593720993027,439.1613446995616,2,normal,0.41971439961344004,[-0.125],[0.07777777777777778],[1],[0],[0],[2.41971439961344],439.1621876992285,439.17648189980537,0.0003481004387140274,439.47682939935476,440.4114938993007,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
33,0,33,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2848477996885777],[],[],[],[],[],[],,,,1,0,1,0,33,0,33,0,440.42746599949896,,,,,,,,,,,,440.41182179935277,440.42746599949896,0.00026030000299215317,440.42746599949896,440.627759299241,442.412281899713,442.412281899713,442.412281899713,442.42899619974196,442.69738999940455,2,normal,0.28484779968857765,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2848477996885777],442.6977745993063,442.712752699852,0.0002798996865749359,443.01280009932816,444.29749749973416,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
34,0,34,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8010077998042107],[],[],[],[],[],[],,,,1,0,1,0,34,0,34,0,444.3141689999029,,,,,,,,,,,,444.2977814991027,444.3141689999029,0.00023460015654563904,444.3141689999029,444.514141199179,444.7979058995843,444.7979058995843,444.7979058995843,444.8144739996642,445.09954189974815,0.5,normal,0.30100779980421066,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8010077998042107],445.10003199987113,445.1147454995662,0.0003608996048569679,445.414776799269,446.3999234000221,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
35,0,35,[-0.125],[0.07777777777777778],[1],[0],[0],[1.5172277996316552],[],[],[],[],[],[],,,,1,0,1,0,35,0,35,0,446.4157928992063,,,,,,,,,,,,446.4002707991749,446.4157928992063,0.00027639977633953094,446.4157928992063,446.6154860993847,447.6330936998129,447.6330936998129,447.6330936998129,447.6505691995844,447.9183829994872,1.2292236464717903,surprise,0.28800415315986494,[-0.125],[0.07777777777777778],[1],[0],[0],[1.5172277996316552],447.9188152998686,447.9337743995711,0.00028579961508512497,448.2340075997636,449.436055499129,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
36,0,36,[-0.125],[0.07777777777777778],[1],[0],[0],[2.301160699687898],[],[],[],[],[],[],,,,1,0,1,0,36,0,36,0,449.452361099422,,,,,,,,,,,,449.43642509914935,449.452361099422,0.00029719993472099304,449.452361099422,449.66852969955653,451.4366775993258,451.4366775993258,451.4366775993258,451.4533694991842,451.738386599347,2,normal,0.30116069968789816,[-0.125],[0.07777777777777778],[1],[0],[0],[2.301160699687898],451.7387655992061,451.75364199932665,0.0002506999298930168,452.0538669992238,453.1555562997237,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
37,0,37,[-0.125],[0.07777777777777778],[1],[0],[0],[2.284841200336814],[],[],[],[],[],[],,,,1,0,1,0,37,0,37,0,453.17139379959553,,,,,,,,,,,,453.1559043992311,453.17139379959553,0.00028380006551742554,453.17139379959553,453.3715050993487,455.156386599876,455.156386599876,455.156386599876,455.1730925999582,455.441565499641,2,normal,0.2848412003368139,[-0.125],[0.07777777777777778],[1],[0],[0],[2.284841200336814],455.4420121992007,455.4567316994071,0.0002675997093319893,455.75684909988195,457.0590618997812,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
38,0,38,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7665491998195648],[],[],[],[],[],[],,,,1,0,1,0,38,0,38,0,457.0747440997511,,,,,,,,,,,,457.0594206992537,457.0747440997511,0.00029450003057718277,457.0747440997511,457.2750458000228,457.558426999487,457.558426999487,457.558426999487,457.57504059933126,457.82667739968747,0.5,normal,0.2665491998195648,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7665491998195648],457.82707519922405,457.8419580999762,0.0002680998295545578,458.14216769952327,459.17743049934506,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
39,0,39,[-0.125],[0.07777777777777778],[1],[0],[0],[2.318184000439942],[],[],[],[],[],[],,,,1,0,1,0,39,0,39,0,459.19338019937277,,,,,,,,,,,,459.17775139957666,459.19338019937277,0.00024560000747442245,459.19338019937277,459.3933553993702,461.1780248992145,461.1780248992145,461.1780248992145,461.1947111999616,461.49674039985985,2,normal,0.3181840004399419,[-0.125],[0.07777777777777778],[1],[0],[0],[2.318184000439942],461.4971752995625,461.51180849969387,0.00029139965772628784,461.81207989994437,462.6965243993327,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
40,0,40,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8005103999748826],[],[],[],[],[],[],,,,1,0,1,0,40,0,40,0,462.71280599944293,,,,,,,,,,,,462.69681659992784,462.71280599944293,0.0002520997077226639,462.71280599944293,462.9127850998193,463.19644389953464,463.19644389953464,463.19644389953464,463.21310279984027,463.4981111995876,0.5,normal,0.3005103999748826,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8005103999748826],463.498582999222,463.5134352995083,0.0003332998603582382,463.81368739996105,464.8652331000194,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
41,0,41,[-0.125],[0.07777777777777778],[1],[0],[0],[2.318241300061345],[],[],[],[],[],[],,,,1,0,1,0,41,0,41,0,464.8813001997769,,,,,,,,,,,,464.8656814992428,464.8813001997769,0.00027189962565898895,464.8813001997769,465.08132319990546,466.86615349911153,466.86615349911153,466.86615349911153,466.8828631993383,467.1847679996863,2,normal,0.3182413000613451,[-0.125],[0.07777777777777778],[1],[0],[0],[2.318241300061345],467.1855035992339,467.19976769946516,0.0006095999851822853,467.49996799975634,468.435025899671,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
42,0,42,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8173909997567534],[],[],[],[],[],[],,,,1,0,1,0,42,0,42,0,468.4501312999055,,,,,,,,,,,,468.43528549931943,468.4501312999055,0.00019769929349422455,468.4501312999055,468.6510641993955,468.9345210995525,468.9345210995525,468.9345210995525,468.95134979952127,469.25351209938526,0.5,normal,0.31739099975675344,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8173909997567534],469.25395839940757,469.26823989953846,0.0002854997292160988,469.5684479996562,470.88698889967054,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
43,0,43,[-0.125],[0.07777777777777778],[1],[0],[0],[1.584791800007224],[],[],[],[],[],[],,,,1,0,1,0,43,0,43,0,470.9026366993785,,,,,,,,,,,,470.88735629990697,470.9026366993785,0.00028949975967407227,470.9026366993785,471.1031361995265,472.1703853998333,472.1703853998333,472.1703853998333,472.18725699931383,472.47303459979594,1.2714044139164644,surprise,0.31338738609075967,[-0.125],[0.07777777777777778],[1],[0],[0],[1.584791800007224],472.4734968999401,472.48768029920757,0.000314599834382534,472.7878150995821,473.7226111991331,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
44,0,44,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2680864995345473],[],[],[],[],[],[],,,,1,0,1,0,44,0,44,0,473.7386514991522,,,,,,,,,,,,473.72296479996294,473.7386514991522,0.0002713007852435112,473.7386514991522,473.93851649947464,475.7237544991076,475.7237544991076,475.7237544991076,475.73974449932575,475.99175819940865,2,normal,0.26808649953454733,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2680864995345473],475.9921473991126,476.00712659955025,0.00025460030883550644,476.30725259985775,477.45907109975815,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
45,0,45,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2836363995447755],[],[],[],[],[],[],,,,1,0,1,0,45,0,45,0,477.4748508995399,,,,,,,,,,,,477.45942499954253,477.4748508995399,0.0002862000837922096,477.4748508995399,477.6750666992739,479.4599872995168,479.4599872995168,479.4599872995168,479.4766598995775,479.7434675991535,2,normal,0.2836363995447755,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2836363995447755],479.7436357997358,479.759732699953,0.00012230034917593002,480.06028049997985,481.1288561997935,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
46,0,46,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2680681999772787],[],[],[],[],[],[],,,,1,0,1,0,46,0,46,0,481.1446381993592,,,,,,,,,,,,481.129202099517,481.1446381993592,0.00027799978852272034,481.1446381993592,481.34488229919225,483.1301501998678,483.1301501998678,483.1301501998678,483.14621889963746,483.3981704991311,2,normal,0.2680681999772787,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2680681999772787],483.3987178998068,483.41328249964863,0.00038529932498931885,483.7134498991072,484.9316948996857,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
47,0,47,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7829769998788834],[],[],[],[],[],[],,,,1,0,1,0,47,0,47,0,484.947935199365,,,,,,,,,,,,484.93205749988556,484.947935199365,0.0002979002892971039,484.947935199365,485.1473647998646,485.4315291997045,485.4315291997045,485.4315291997045,485.4483157992363,485.71554429922253,0.5,normal,0.28297699987888336,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7829769998788834],485.7158118998632,485.73132849950343,0.00019829999655485153,486.0320843998343,487.2676018998027,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
48,0,48,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7830477003008127],[],[],[],[],[],[],,,,1,0,1,0,48,0,48,0,487.28326399996877,,,,,,,,,,,,487.2679504994303,487.28326399996877,0.0002779001370072365,487.28326399996877,487.48341329954565,487.7837763996795,487.7837763996795,487.7837763996795,487.8003286998719,488.05175799969584,0.5,normal,0.2830477003008127,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7830477003008127],488.0521640991792,488.0671238992363,0.00026249978691339493,488.36735209915787,489.63568149972707,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
49,0,49,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2846796000376344],[],[],[],[],[],[],,,,1,0,1,0,49,0,49,0,489.6516754999757,,,,,,,,,,,,489.6359654990956,489.6516754999757,0.00023430027067661285,489.6516754999757,489.85191879980266,491.63623639941216,491.63623639941216,491.63623639941216,491.6531181996688,491.9214363992214,2,normal,0.2846796000376344,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2846796000376344],491.92190749943256,491.93702219985425,0.0003521004691720009,492.23734339978546,493.3392040999606,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
50,0,50,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7998021999374032],[],[],[],[],[],[],,,,1,0,1,0,50,0,50,0,493.3549468992278,,,,,,,,,,,,493.33954319916666,493.3549468992278,0.00026530027389526367,493.3549468992278,493.5546532999724,493.83872409909964,493.83872409909964,493.83872409909964,493.85526049975306,494.14009869936854,0.5,normal,0.2998021999374032,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7998021999374032],494.14048939943314,494.15558000002056,0.00025609973818063736,494.45600319933146,495.6573891993612,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
51,0,51,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7999444995075464],[],[],[],[],[],[],,,,1,0,1,0,51,0,51,0,495.673387799412,,,,,,,,,,,,495.6577121997252,495.673387799412,0.0002594003453850746,495.673387799412,495.87358329910785,496.157209799625,496.157209799625,496.157209799625,496.1739981994033,496.4583745999262,0.5,normal,0.2999444995075464,[-0.125],[0.07777777777777778],[1],[0],[0],[0.7999444995075464],496.4588321996853,496.47422979958355,0.0002800002694129944,496.77392209973186,497.87601479981095,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
52,0,52,[-0.125],[0.07777777777777778],[1],[0],[0],[0.4166218005120754],[],[],[],[],[],[],,,,1,0,1,0,52,0,52,0,497.8918869998306,,,,,,,,,,,,497.87635879963636,497.8918869998306,0.00027430057525634766,497.8918869998306,498.0922176996246,,,,,498.2937066992745,2,normal,-1.5833781994879246,[-0.125],[0.07777777777777778],[1],[0],[0],[0.4166218005120754],498.29411889985204,498.30787109956145,0.00029770005494356155,498.6091744992882,499.6442902991548,[],[],[],[],[],[],,,,,,,,498.30787109956145,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
53,0,53,[-0.125],[0.07777777777777778],[1],[0],[0],[2.351538199931383],[],[],[],[],[],[],,,,1,0,1,0,53,0,53,0,499.66005409974605,,,,,,,,,,,,499.6446419991553,499.66005409974605,0.0002811998128890991,499.66005409974605,499.8603328997269,501.6450775992125,501.6450775992125,501.6450775992125,501.66170929931104,501.9969979999587,2,normal,0.35153819993138313,[-0.125],[0.07777777777777778],[1],[0],[0],[2.351538199931383],501.9974676994607,502.01152349915355,0.0002888999879360199,502.3121690992266,503.3471714993939,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
54,0,54,[-0.125],[0.07777777777777778],[1],[0],[0],[1.3673940999433398],[],[],[],[],[],[],,,,1,0,1,0,54,0,54,0,503.3630372993648,,,,,,,,,,,,503.34753319993615,503.3630372993648,0.0002899998798966408,503.3630372993648,503.5633232994005,504.38065269961953,504.38065269961953,504.38065269961953,504.3972474997863,504.71566549967974,1.0273790599453363,surprise,0.34001503999800353,[-0.125],[0.07777777777777778],[1],[0],[0],[1.3673940999433398],504.71607959922403,504.7309890994802,0.0002545006573200226,505.0311324996874,506.09949349984527,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
55,0,55,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3178652999922633],[],[],[],[],[],[],,,,1,0,1,0,55,0,55,0,506.1154441991821,,,,,,,,,,,,506.0998066999018,506.1154441991821,0.00024669989943504333,506.1154441991821,506.31578839942813,508.1004806999117,508.1004806999117,508.1004806999117,508.1176081998274,508.41845759935677,2,normal,0.3178652999922633,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3178652999922633],508.41888039931655,508.43395539931953,0.0002843998372554779,508.7342191999778,509.9530643997714,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
56,0,56,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2846119003370404],[],[],[],[],[],[],,,,1,0,1,0,56,0,56,0,509.96871599927545,,,,,,,,,,,,509.9534271992743,509.96871599927545,0.00035480037331581116,509.96871599927545,510.16903969924897,511.9536753995344,511.9536753995344,511.9536753995344,511.9700712999329,512.238920699805,2,normal,0.2846119003370404,[-0.125],[0.07777777777777778],[1],[0],[0],[2.2846119003370404],512.2393050994724,512.2539083994925,0.0002601994201540947,512.5537272999063,513.8048433996737,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
57,0,57,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8845055000856519],[],[],[],[],[],[],,,,1,0,1,0,57,0,57,0,513.8217766992748,,,,,,,,,,,,513.8049910999835,513.8217766992748,0.00011849962174892426,513.8217766992748,514.0220079999417,514.3056241990998,514.3056241990998,514.3056241990998,514.3222470991313,514.6901744995266,0.5,normal,0.3845055000856519,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8845055000856519],514.6906259991229,514.7062764000148,0.00031960010528564453,515.0062282998115,516.2912505995482,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
58,0,58,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3184890998527408],[],[],[],[],[],[],,,,1,0,1,0,58,0,58,0,516.3072616998106,,,,,,,,,,,,516.2916146991774,516.3072616998106,0.00028229970484972,516.3072616998106,516.5074895992875,518.2924088994041,518.2924088994041,518.2924088994041,518.3087860997766,518.610887799412,2,normal,0.31848909985274076,[-0.125],[0.07777777777777778],[1],[0],[0],[2.3184890998527408],518.6113741993904,518.6258936999366,0.00036010053008794785,518.92691489961,520.1776233995333,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
59,0,59,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8177329003810883],[],[],[],[],[],[],,,,1,0,1,0,59,0,59,0,520.1931166993454,,,,,,,,,,,,520.1778352996334,520.1931166993454,0.00016750022768974304,520.1931166993454,520.3939703991637,520.6778599992394,520.6778599992394,520.6778599992394,520.6944065997377,520.9963176995516,0.5,normal,0.31773290038108826,[-0.125],[0.07777777777777778],[1],[0],[0],[0.8177329003810883],520.9968045996502,521.0111892996356,0.0003679003566503525,521.311725099571,522.6631302991882,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
