thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.384370899759233],[],[],[],[],[],[],,,,4,0,4,0,17,0,17,0,1689.406288699247,,,,,,,,,,,,1689.390618099831,1689.406288699247,0.0002533998340368271,1689.406288699247,1689.6062531992793,1691.3911605998874,1691.3911605998874,1691.3911605998874,1691.4078556997702,1691.7755912998691,2,normal,0.384370899759233,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.384370899759233],1691.775891999714,1691.7914184993133,0.00021460000425577164,1692.091802299954,1693.0933556994423,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
18,0,18,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.333771999925375],[],[],[],[],[],[],,,,4,0,4,0,18,0,18,0,1693.109499199316,,,,,,,,,,,,1693.0936984000728,1693.109499199316,0.00026869960129261017,1693.109499199316,1693.309622399509,1695.0942579992115,1695.0942579992115,1695.0942579992115,1695.1112658996135,1695.4279528995976,2,normal,0.333771999925375,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.333771999925375],1695.4281978998333,1695.4437798000872,0.00017980020493268967,1695.7448340998963,1696.8966079996899,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
19,0,19,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.3677166998386383],[],[],[],[],[],[],,,,4,0,4,0,19,0,19,0,1696.9123355997726,,,,,,,,,,,,1696.8969187000766,1696.9123355997726,0.00024530012160539627,1696.9123355997726,1697.1128822993487,1698.897430899553,1698.897430899553,1698.897430899553,1698.9141059992835,1699.265402100049,2,normal,0.3677166998386383,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.3677166998386383],1699.2659594994038,1699.2810895992443,0.00041980016976594925,1699.5813379995525,1700.532858999446,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
20,0,20,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[3.185739600099623],[],[],[],[],[],[],,,,4,0,4,0,20,0,20,0,1700.5488688992336,,,,,,,,,,,,1700.5331470994279,1700.5488688992336,0.00022669974714517593,1700.5488688992336,1700.749061299488,1702.5339239994064,1702.5339239994064,1702.5339239994064,1702.5505343992263,1703.7198034999892,2,normal,1.1857396000996232,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[3.185739600099623],1703.7202694993466,1703.7348710000515,0.0002905000001192093,1704.035123899579,1705.0869390992448,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
21,0,21,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.484162800014019],[],[],[],[],[],[],,,,4,0,4,0,21,0,21,0,1705.1026753000915,,,,,,,,,,,,1705.0872875992209,1705.1026753000915,0.0002616001293063164,1705.1026753000915,1705.3027518000454,1706.1868769992143,1706.1868769992143,1706.1868769992143,1706.2036312995479,1706.5722074992955,1.0855310897688362,surprise,0.39863171024518285,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.484162800014019],1706.5727335996926,1706.5872440999374,0.0004003997892141342,1706.8875506995246,1707.8718795999885,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
22,0,22,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.7186370994895697],[],[],[],[],[],[],,,,4,0,4,0,22,0,22,0,1707.8883082000539,,,,,,,,,,,,1707.872146599926,1707.8883082000539,0.00020529981702566147,1707.8883082000539,1708.088398899883,1709.8732392992824,1709.8732392992824,1709.8732392992824,1709.889906199649,1710.591300399974,2,normal,0.7186370994895697,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.7186370994895697],1710.5916693992913,1710.6072821998969,0.00027670059353113174,1710.9073780998588,1712.1263755997643,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
23,0,23,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.4004127997905016],[],[],[],[],[],[],,,,4,0,4,0,23,0,23,0,1712.1419193996117,,,,,,,,,,,,1712.1267361994833,1712.1419193996117,0.0002764994278550148,1712.1419193996117,1712.3419431997463,1714.1267978996038,1714.1267978996038,1714.1267978996038,1714.1434184992686,1714.5277418000624,2,normal,0.4004127997905016,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.4004127997905016],1714.5282036000863,1714.5438198996708,0.00034660007804632187,1714.8441019998863,1715.9962619999424,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
24,0,24,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.31773620005697],[],[],[],[],[],[],,,,4,0,4,0,24,0,24,0,1716.0116463992745,,,,,,,,,,,,1715.996614699252,1716.0116463992745,0.0002953996881842613,1716.0116463992745,1716.211875599809,1717.9968787999824,1717.9968787999824,1717.9968787999824,1718.013522299938,1718.315294799395,2,normal,0.3177362000569701,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.31773620005697],1718.3158782999963,1718.3302409993485,0.0004738001152873039,1718.6303092995659,1719.9658935992047,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
25,0,25,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.5350067000836134],[],[],[],[],[],[],,,,4,0,4,0,25,0,25,0,1719.9819597993046,,,,,,,,,,,,1719.9662613999099,1719.9819597993046,0.0002848999574780464,1719.9819597993046,1720.181873999536,1721.9666190994903,1721.9666190994903,1721.9666190994903,1721.9834102997556,1722.5020681992173,2,normal,0.5350067000836134,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.5350067000836134],1722.5026156995445,1722.5164516996592,0.00043709948658943176,1722.8175383992493,1723.9356284998357,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
26,0,26,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.368106300011277],[],[],[],[],[],[],,,,4,0,4,0,26,0,26,0,1723.9514596993104,,,,,,,,,,,,1723.9358736993745,1723.9514596993104,0.0001633996143937111,1723.9514596993104,1724.1514865998179,1725.936506900005,1725.936506900005,1725.936506900005,1725.9530606996268,1726.3046452999115,2,normal,0.3681063000112772,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.368106300011277],1726.305000799708,1726.3199592996389,0.00023949984461069107,1726.620303299278,1727.9551736991853,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
27,0,27,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.45015079993754625],[],[],[],[],[],[],,,,4,0,4,0,27,0,27,0,1727.971440399997,,,,,,,,,,,,1727.9554702993482,1727.971440399997,0.00023789983242750168,1727.971440399997,1728.1715653995052,,,,,1728.4064563000575,2,normal,-1.5498492000624537,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.45015079993754625],1728.406927799806,1728.4219113998115,0.0003457004204392433,1728.7218891000375,1729.9569783993065,[],[],[],[],[],[],1728.4219113998115,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
28,0,28,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.867628900334239],[],[],[],[],[],[],,,,4,0,4,0,28,0,28,0,1729.9729388998821,,,,,,,,,,,,1729.9572769999504,1729.9729388998821,0.00024399999529123306,1729.9729388998821,1730.1733118994161,1731.374201499857,1731.374201499857,1731.374201499857,1731.390994399786,1731.825357299298,1.4045546573053094,surprise,0.46307424302892963,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.867628900334239],1731.82560609933,1731.8409361001104,0.0001893993467092514,1732.1414820998907,1733.5103254998103,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
29,0,29,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.4175387006253004],[],[],[],[],[],[],,,,4,0,4,0,29,0,29,0,1733.5256594000384,,,,,,,,,,,,1733.510635299608,1733.5256594000384,0.00024239998310804367,1733.5256594000384,1733.7264498993754,1735.5112720998004,1735.5112720998004,1735.5112720998004,1735.5274326000363,1735.9289005994797,2,normal,0.4175387006253004,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.4175387006253004],1735.9293628996238,1735.9448228999972,0.00033980049192905426,1736.2451805993915,1737.129747099243,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
30,0,30,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.6507876003161073],[],[],[],[],[],[],,,,4,0,4,0,30,0,30,0,1737.1457038000226,,,,,,,,,,,,1737.1300528999418,1737.1457038000226,0.00023869983851909637,1737.1457038000226,1737.3457875996828,1738.3636101996526,1738.3636101996526,1738.3636101996526,1738.3801281992346,1738.7815729994327,1.22771108377553,surprise,0.4230765165405772,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.6507876003161073],1738.7820312995464,1738.7968965992332,0.00034529995173215866,1739.097245999612,1740.215774799697,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
31,0,31,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.9505792995914817],[],[],[],[],[],[],,,,4,0,4,0,31,0,31,0,1740.2315340992063,,,,,,,,,,,,1740.2160827992484,1740.2315340992063,0.00024819932878017426,1740.2315340992063,1740.431791299954,1740.7154439995065,1740.7154439995065,1740.7154439995065,1740.7322758994997,1741.1670896997675,0.5,normal,0.4505792995914817,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.9505792995914817],1741.1673414995894,1741.182740399614,0.00021089985966682434,1741.4829880995676,1742.8013347992674,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
32,0,32,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.8171130996197462],[],[],[],[],[],[],,,,4,0,4,0,32,0,32,0,1742.8173888996243,,,,,,,,,,,,1742.801655399613,1742.8173888996243,0.0002530999481678009,1742.8173888996243,1743.017751599662,1743.3008688995615,1743.3008688995615,1743.3008688995615,1743.3176531000063,1743.6195353996009,0.5,normal,0.3171130996197462,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.8171130996197462],1743.6199295995757,1743.6346752997488,0.00027010031044483185,1743.9349581999704,1744.953089799732,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
33,0,33,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.3182333996519446],[],[],[],[],[],[],,,,4,0,4,0,33,0,33,0,1744.9692104998976,,,,,,,,,,,,1744.9533853996545,1744.9692104998976,0.00023349933326244354,1744.9692104998976,1745.1693191993982,1746.9540633996949,1746.9540633996949,1746.9540633996949,1746.9707356998697,1747.272331399843,2,normal,0.31823339965194464,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.3182333996519446],1747.2727561993524,1747.2877549994737,0.00026530027389526367,1747.587859599851,1748.5061141997576,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
34,0,34,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.9335965001955628],[],[],[],[],[],[],,,,4,0,4,0,34,0,34,0,1748.5213230000809,,,,,,,,,,,,1748.5065220994875,1748.5213230000809,0.0003404999151825905,1748.5213230000809,1748.7221834994853,1749.0057739997283,1749.0057739997283,1749.0057739997283,1749.0224657999352,1749.440850299783,0.5,normal,0.43359650019556284,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.9335965001955628],1749.44124609977,1749.4561161994934,0.00026350002735853195,1749.756310899742,1751.0916866995394,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
35,0,35,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.5840635001659393],[],[],[],[],[],[],,,,4,0,4,0,35,0,35,0,1751.1075475998223,,,,,,,,,,,,1751.0919868992642,1751.1075475998223,0.00023339968174695969,1751.1075475998223,1751.3076530992985,1752.2418315000832,1752.2418315000832,1752.2418315000832,1752.258534499444,1752.6768797999248,1.1408311831632694,surprise,0.44323231700266996,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.5840635001659393],1752.677373599261,1752.692205999978,0.00034689996391534805,1752.99238399975,1754.1442704992369,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
36,0,36,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.41801440063864],[],[],[],[],[],[],,,,4,0,4,0,36,0,36,0,1754.1599690997973,,,,,,,,,,,,1754.1446006996557,1754.1599690997973,0.00025980081409215927,1754.1599690997973,1754.3602353995666,1756.1456661997363,1756.1456661997363,1756.1456661997363,1756.1617872994393,1756.563331999816,2,normal,0.4180144006386399,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.41801440063864],1756.563682999462,1756.5787005992606,0.0002542007714509964,1756.8790732994676,1757.7971166996285,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
37,0,37,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.0505647007375956],[],[],[],[],[],[],,,,4,0,4,0,37,0,37,0,1757.8130685994402,,,,,,,,,,,,1757.7974398992956,1757.8130685994402,0.0002541998401284218,1757.8130685994402,1758.0133758997545,1758.2970476998016,1758.2970476998016,1758.2970476998016,1758.3139969995245,1758.8487431993708,0.5,normal,0.5505647007375956,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.0505647007375956],1758.8491741996258,1758.8641033992171,0.0002891998738050461,1759.1643090993166,1760.1159298000857,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
38,0,38,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.0672390004619956],[],[],[],[],[],[],,,,4,0,4,0,38,0,38,0,1760.1318870000541,,,,,,,,,,,,1760.1162765994668,1760.1318870000541,0.000273299403488636,1760.1318870000541,1760.331815299578,1760.6153778992593,1760.6153778992593,1760.6153778992593,1760.6323400996625,1761.1844638995826,0.5,normal,0.5672390004619956,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.0672390004619956],1761.184961100109,1761.1991252992302,0.0003501996397972107,1761.4994474994019,1762.4013558998704,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
39,0,39,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.9166852999478579],[],[],[],[],[],[],,,,4,0,4,0,39,0,39,0,1762.4170755995438,,,,,,,,,,,,1762.4017046000808,1762.4170755995438,0.00029770005494356155,1762.4170755995438,1762.617209999822,1762.9005942000076,1762.9005942000076,1762.9005942000076,1762.9173948001117,1763.3192555001006,0.5,normal,0.41668529994785786,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.9166852999478579],1763.3196930000558,1763.3345242999494,0.00026319921016693115,1763.634789899923,1764.6698476998135,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
40,0,40,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.8667266005650163],[],[],[],[],[],[],,,,4,0,4,0,40,0,40,0,1764.6858025994152,,,,,,,,,,,,1764.670144399628,1764.6858025994152,0.000224200077354908,1764.6858025994152,1764.885848700069,1765.1694986997172,1765.1694986997172,1765.1694986997172,1765.1861148998141,1765.5376430992037,0.5,normal,0.36672660056501627,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[0.8667266005650163],1765.5380770992488,1765.5524531994015,0.00026590004563331604,1765.8531836997718,1766.804778199643,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
41,0,41,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.485069200396538],[],[],[],[],[],[],,,,4,0,4,0,41,0,41,0,1766.8205931000412,,,,,,,,,,,,1766.8050420992076,1766.8205931000412,0.00022879987955093384,1766.8205931000412,1767.0208427999169,1768.805681400001,1768.805681400001,1768.805681400001,1768.8223970998079,1769.2908604992554,2,normal,0.4850692003965378,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.485069200396538],1769.2912268992513,1769.3060894999653,0.00022629927843809128,1769.6063188994303,1770.541182300076,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
42,0,42,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.368371999822557],[],[],[],[],[],[],,,,4,0,4,0,42,0,42,0,1770.556120899506,,,,,,,,,,,,1770.5414667995647,1770.556120899506,0.00022169947624206543,1770.556120899506,1770.7569752000272,1772.542071999982,1772.542071999982,1772.542071999982,1772.5591100994498,1772.9107284992933,2,normal,0.368371999822557,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.368371999822557],1772.9111293992028,1772.9259393000975,0.00026609934866428375,1773.2260759994388,1774.227537999861,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
43,0,43,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.5852653002366424],[],[],[],[],[],[],,,,4,0,4,0,43,0,43,0,1774.2433981997892,,,,,,,,,,,,1774.2278777994215,1774.2433981997892,0.000264500267803669,1774.2433981997892,1774.443808999844,1776.2284535998479,1776.2284535998479,1776.2284535998479,1776.2453341996297,1776.8139367997646,2,normal,0.5852653002366424,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.5852653002366424],1776.8143433993682,1776.8290904993191,0.000287800095975399,1777.1294315000996,1778.281003399752,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
44,0,44,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.0502390004694462],[],[],[],[],[],[],,,,4,0,4,0,44,0,44,0,1778.2969680996612,,,,,,,,,,,,1778.2813512999564,1778.2969680996612,0.0002765003591775894,1778.2969680996612,1778.4971599997953,1778.7810169998556,1778.7810169998556,1778.7810169998556,1778.7974013993517,1779.332349400036,0.5,normal,0.5502390004694462,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[1.0502390004694462],1779.3327842000872,1779.347720099613,0.00031560007482767105,1779.6479415996,1780.5662773000076,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
45,0,45,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.4179400000721216],[],[],[],[],[],[],,,,4,0,4,0,45,0,45,0,1780.581808699295,,,,,,,,,,,,1780.5666192993522,1780.581808699295,0.00026379991322755814,1780.581808699295,1780.7823179997504,1782.5671182991937,1782.5671182991937,1782.5671182991937,1782.583964199759,1782.9853176996112,2,normal,0.4179400000721216,[-0.8888888888888888],[-0.35648148148148145],[1],[0],[0],[2.4179400000721216],1782.9857484996319,1783.0008179992437,0.0002796994522213936,1783.3010871997103,1784.3858445994556,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
46,0,46,[0.5518518518518518],[-0.12037037037037036],[1],[0],[0],[2.4185287998989224],[],[],[],[],[],[],,,,4,0,4,0,46,0,46,0,1784.4016470992938,,,,,,,,,,,,1784.3861595001072,1784.4016470992938,0.0002623004838824272,1784.4016470992938,1784.6014934992418,1786.3871601996943,1786.3871601996943,1786.3871601996943,1786.4038362996653,1786.805455999449,2,normal,0.41852879989892244,[0.5518518518518518],[-0.12037037037037036],[1],[0],[0],[2.4185287998989224],1786.8058204995468,1786.8207551995292,0.00022249948233366013,1787.1210012994707,1788.0224279994145,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
47,0,47,[0.5518518518518518],[-0.12037037037037036],[1],[0],[0],[0.950378299690783],[],[],[],[],[],[],,,,4,0,4,0,47,0,47,0,1788.0383735997602,,,,,,,,,,,,1788.0228085992858,1788.0383735997602,0.00031789951026439667,1788.0383735997602,1788.2383832000196,1788.522104899399,1788.522104899399,1788.522104899399,1788.5388164995238,1788.9740621997043,0.5,normal,0.450378299690783,[0.5518518518518518],[-0.12037037037037036],[1],[0],[0],[0.950378299690783],1788.974489199929,1788.9890733994544,0.0002744002267718315,1789.2892426997423,1790.4410429000854,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
